"","gene","logFC","logCPM","LR","PValue","FDR"
"2855","PFKFB4",-3.79253917997998,6.05060943241105,4.55340290275124,0.032853390721278,0.119491982224081
"2856","APOOL",-1.64144222952231,7.08889403039568,4.55169323581324,0.0328862093988701,0.119569467226144
"2857","NAA16",-1.42114583308503,7.74356969275617,4.55057890039309,0.0329076185505698,0.119600978511054
"2858","ACSS3",-1.36155491284862,7.75663620183006,4.54994885235488,0.0329197297789756,0.119600978511054
"2859","FBXO22",-1.52578835767797,7.37825073369909,4.54944442164575,0.0329294296574638,0.119600978511054
"2860","SERPINE2",1.02909377635504,7.77532085611656,4.54380061760099,0.0330381601200091,0.119953935204956
"2861","EBPL",-3.70329997396404,6.21332347912467,4.54273331487442,0.0330587643162564,0.119984320188293
"2862","PPP1R1B",-3.73350959334864,6.31267890693873,4.54217031836779,0.0330696383261646,0.119984320188293
"2863","UBIAD1",-3.75608787437676,5.90222715697988,4.53896565819247,0.0331316060037988,0.120167166169559
"2864","UHMK1",-1.86351840411227,6.95472252535889,4.53747024794745,0.0331605638496152,0.120230200773186
"2865","GSAP",-2.26136129198928,6.58017546051869,4.5289581352285,0.0333259007828706,0.12078748821268
"2866","PDPK1",-1.34888908617511,7.65911131471167,4.52716059073127,0.0333609257781555,0.120872244689591
"2867","B3GALT2",-3.72954804149795,6.08989135931127,4.51972967214535,0.0335061251282777,0.121355983024777
"2868","KIF22",1.78018497633515,6.05476486374793,4.51539461134384,0.0335911365288926,0.12162146503348
"2869","NMI",2.97729474836799,5.48389681088594,4.51338455004824,0.033630630666641,0.121696499492813
"2870","SH3TC2",-3.86080699232625,6.12362777519529,4.5131470746308,0.0336352998405598,0.121696499492813
"2871","CRKL",-3.70678088635634,6.18803730713917,4.51060854289182,0.0336852540657708,0.121828751063658
"2872","MRPL33",-1.50812271711755,7.44773610921746,4.51009764268115,0.033695317127776,0.121828751063658
"2873","RALGAPA2",-1.07178726940777,8.39357607291,4.50868794660595,0.0337230998203762,0.121851445270403
"2874","DAGLB",-3.70396457686399,6.16297371750785,4.50858838298754,0.0337250629533068,0.121851445270403
"2875","KNSTRN",2.19479368648958,5.6984697904205,4.50428194852494,0.0338100889076582,0.122116161118999
"2876","DLG4",-2.23357418157426,6.66699524598076,4.50092646354225,0.0338764946260911,0.122291447594471
"2877","CEP89",-2.21965680795374,6.93826404037432,4.5006398039754,0.0338821739916499,0.122291447594471
"2878","EFHD2",-3.71250602561585,6.10567698729658,4.49768627151509,0.0339407480305278,0.122421091219677
"2879","LRPPRC",-1.31079138213111,7.84954319849358,4.49763972610991,0.0339416719589225,0.122421091219677
"2880","HERC3",-1.82122885871609,6.88544131811063,4.49619753902031,0.033970312465527,0.122481848834039
"2881","CIRBP",-1.34535155480948,7.7622909202052,4.49484917311486,0.0339971126151608,0.122535931064155
"2882","USP8",-1.5265442551745,7.55807468494669,4.49290817144207,0.0340357308106196,0.12259504115357
"2883","NOC2L",-3.69425443154456,6.21191636844914,4.49283815207753,0.0340371247732802,0.12259504115357
"2884","HCFC1",1.89584733557211,6.07141982658881,4.49038933228578,0.0340859140301482,0.122691877171796
"2885","PUS7",-2.22320676920312,6.94555750631176,4.49030271250351,0.0340876411441285,0.122691877171796
"2886","GNAZ",-3.69696747524686,6.22189666512526,4.48734675295992,0.0341466349459,0.122861627608533
"2887","NIPSNAP1",-3.77531089229191,6.11831868607336,4.48631918436432,0.0341671677160454,0.122892923298724
"2888","AGBL3",-1.65425795830297,7.28834144434265,4.48448678236536,0.0342038146150023,0.122954666852648
"2889","ST7L",-1.65331012511259,7.32569047021949,4.48427686467958,0.0342080154600636,0.122954666852648
"2890","PDE5A",-1.25033439720847,8.13911381776041,4.47835595767682,0.0343267262676976,0.123257618107202
"2891","ZNF786",-3.70161179238273,6.13904235821642,4.47764905813008,0.0343409279475068,0.123257618107202
"2892","ARMC10",-2.22484985566,6.72117337182852,4.47763783809959,0.0343411534085062,0.123257618107202
"2893","PID1",0.984101724138933,7.76273228239932,4.47741403196224,0.0343456510061414,0.123257618107202
"2894","ZNF319",2.51620884213919,5.56796651269758,4.47711549888115,0.0343516512714023,0.123257618107202
"2895","IGFBP5",-2.25641204151905,6.8650359110568,4.47220444406684,0.0344505168096409,0.123569660294063
"2896","ATP6AP1",-2.20441291301649,6.52617731602857,4.46929250910687,0.0345092780537601,0.123737687607129
"2897","NR2F2",1.83421108607641,5.88274010363963,4.46590667067208,0.0345777341821503,0.123940349239713
"2898","RFTN1",-1.67725145210065,7.3448286530568,4.4636107374352,0.0346242349718822,0.124064201500354
"2899","CASKIN2",-3.85954056970871,5.92592568789742,4.46157624911018,0.0346654952137281,0.124169197067731
"2900","ZCCHC17",-1.40729281978048,7.63956076374969,4.46086241589541,0.0346799842187948,0.124178260733781
"2901","RBM48",-3.71998083272019,6.28621456256937,4.4598221004369,0.0347011113251221,0.124211078938321
"2902","PPP1R9B",-3.77380008350792,5.88759656694198,4.45893149084461,0.0347192088418851,0.124233033981439
"2903","NBL1",-1.83716253573782,6.76098979235884,4.45409057738971,0.0348177507540858,0.124542722642241
"2904","CAMSAP2",-1.00501128065932,9.14027774056594,4.44999322524806,0.0349013852109327,0.12478354269513
"2905","MAPK12",-3.79557552642621,5.94591259653042,4.44961532828268,0.0349091093537513,0.12478354269513
"2906","SLC25A44",-3.6910571028373,6.11361271587978,4.44698684572883,0.0349628845271098,0.124932757374229
"2907","CENPV",-3.67741039760539,6.10753931055549,4.4444589046671,0.0350146844849543,0.125063243783014
"2908","NPAS1",-3.70698938812761,6.06306725402884,4.44402960094946,0.0350234893028703,0.125063243783014
"2909","ZBTB48",-3.73604110568214,6.24626894995021,4.44072765092476,0.0350912881943884,0.125238042563456
"2910","SERTAD2",-1.6122710472147,7.15647347705486,4.43997154477255,0.0351068326170176,0.125238042563456
"2911","USP49",-1.67351788039052,7.26750645358439,4.43988447696406,0.0351086230645435,0.125238042563456
"2912","UBTD2",-1.82070192478487,7.09624761842338,4.43821265267605,0.0351430207024025,0.125317694702523
"2913","NFKB1",-1.44919717727265,7.43841280537296,4.43124806544613,0.0352866962061727,0.125786836046995
"2914","MDH2",-3.69347868785416,6.07804143264055,4.43036415165818,0.0353049747369916,0.125808804965313
"2915","F8",-3.70274538009776,6.01827222260487,4.42745229780142,0.0353652593059219,0.125980395414303
"2916","HSF4",-3.69770213548506,6.27635405166552,4.42530657803818,0.0354097513847831,0.126095630445675
"2917","LONP2",-1.0841192227913,8.56213634294878,4.42447157470436,0.0354270812279239,0.12611409375069
"2918","SENP7",-1.23735465095853,7.95658691440573,4.42166220983638,0.0354854525788165,0.126276678261261
"2919","IKZF5",-3.6854797475454,6.14832703738087,4.42088496402891,0.0355016195030332,0.126276678261261
"2920","RAD18",1.10347583834189,7.15554243095695,4.42051894762163,0.0355092354124502,0.126276678261261
"2921","CRY1",1.23991675920492,6.9537289394965,4.41823433712017,0.0355568112365595,0.126402577158656
"2922","EPB41",-2.22180641137943,6.75851202835491,4.41469077213822,0.0356307361157664,0.126622027319
"2923","TAF1C",-2.20839936779583,6.55165208569369,4.4136967009463,0.035651503025499,0.126652482865817
"2924","DBN1",-2.21140703936102,6.59297684962744,4.41198592232402,0.0356872721599494,0.126736194975689
"2925","JUND",-1.36281695327302,7.62794266050039,4.40820455876279,0.0357664665843358,0.126974013337348
"2926","MCM2",2.65769473702144,5.46852740295247,4.40431301631041,0.0358481605558561,0.127220539717023
"2927","TSR1",-3.74975563263605,5.93636816430549,4.40325468791481,0.0358704114778952,0.127255425309178
"2928","CSNK1E",-1.84874872891902,6.648480417044,4.40267998098253,0.0358825005109084,0.127255425309178
"2929","SNTB2",-2.19964865877091,6.67402317479403,4.40157101395661,0.0359058398251803,0.127294722002278
"2930","EXOC2",-1.21960204996151,7.88561381172418,4.39938460142051,0.0359519016009715,0.12741452089573
"2931","HSPB8",-1.87026800300983,6.62432637877583,4.39794963273683,0.0359821661026511,0.127478271173637
"2932","ARHGDIB",2.58545381676991,5.49889489141474,4.39139708075297,0.0361207032877258,0.127925437564715
"2933","TRAK1",-1.1374791713854,8.3697302058993,4.3903201779046,0.0361435250425763,0.127953719289774
"2934","TBPL1",-2.19617470718818,6.93023588903461,4.38985757153204,0.0361533332430851,0.127953719289774
"2935","AGPAT3",-1.53938779963165,7.3782181648592,4.38870079184448,0.0361778715312879,0.127996939686846
"2936","NACA",-1.49428956668808,7.16637545239922,4.38592887080707,0.0362367421046318,0.128140607446275
"2937","TXNDC11",-2.22833001478508,6.75462869984684,4.38562701162062,0.0362431590976224,0.128140607446275
"2938","SLC2A12",-3.6976395437941,5.9488968643761,4.38414834129531,0.0362746102050334,0.128200154627508
"2939","COL11A1",0.974289457080196,7.93589524142978,4.38367457328617,0.0362846932251778,0.128200154627508
"2940","GDF11",-3.67746157997726,6.0980856830717,4.38202787225209,0.0363197621482173,0.128241697637239
"2941","KRR1",-2.25536956864324,6.84180770030706,4.38196268794212,0.0363211510738751,0.128241697637239
"2942","SYTL4",-1.86334534490103,6.51154674492871,4.37842049256631,0.0363967106646178,0.128464800659888
"2943","SMG7",-1.32312303451697,7.55372286253471,4.37738127660346,0.0364189096856198,0.128483499902291
"2944","CAPRIN2",-2.23404495683202,6.83367154076742,4.37697804390618,0.0364275270832962,0.128483499902291
"2945","SMO",-3.73385917271038,6.11468285947466,4.37643535221326,0.0364391281984059,0.128483499902291
"2946","FBXO45",-3.70984271537528,6.0600784663978,4.37499015999594,0.0364700409269725,0.128548847585093
"2947","TNFAIP6",2.33869691488448,5.59233877815206,4.37145996423908,0.0365456674745649,0.128771703785505
"2948","KIAA1755",-1.85223095811694,6.93695125709763,4.36979508860398,0.0365813906681264,0.128853853696684
"2949","SPATC1L",-3.7571612532625,5.96337646776319,4.36913010835552,0.0365956693479093,0.128860437608915
"2950","ATG4B",-1.62524202254643,7.07841451173367,4.36645674462242,0.0366531316251764,0.129019023320621
"2951","LZTFL1",-3.66812688461026,6.1375045302418,4.36455086006639,0.0366941550950876,0.129077989878492
"2952","MAGED1",-1.11935558304513,8.07518190557777,4.36452349694838,0.0366947444261661,0.129077989878492
"2953","LRRN1",-1.23887960022927,7.88675470002413,4.3628847388312,0.0367300571309786,0.129126724192033
"2954","ACTR2",-1.26681199162379,7.84457968556655,4.36228965894193,0.0367428889878845,0.129126724192033
"2955","SNAP23",-1.5050515476212,7.43933378507241,4.36214985600227,0.0367459042746011,0.129126724192033
"2956","ARPC1B",2.73900524614839,5.50862936155292,4.36069423285081,0.0367773147286935,0.129193381645045
"2957","ENO2",-1.49225715569935,7.26428349380633,4.35870016489075,0.0368203897666663,0.129300956150511
"2958","NBR1",-2.23271778754675,6.77563832461242,4.35515560991236,0.0368970882575639,0.129501441242458
"2959","SPC24",2.64375606242812,5.57022418711351,4.35490933774322,0.0369024234048953,0.129501441242458
"2960","LNPEP",-1.3174222281829,7.47770459173189,4.35119251641216,0.0369830413973663,0.129740507388599
"2961","PIK3C3",-1.2282877417957,7.96811114509031,4.3506127615511,0.0369956329208782,0.129740848446606
"2962","PREB",-3.75194578482499,6.01149672861202,4.3475678881215,0.0370618373735825,0.129866578028962
"2963","ATAD2B",-1.22302637566362,7.95940996776915,4.34724362717312,0.0370688950616791,0.129866578028962
"2964","MATK",-3.6649582449287,6.35339071615672,4.34694569572079,0.0370753809170427,0.129866578028962
"2965","AGAP3",-1.41387906515077,7.41729658930467,4.34666418521215,0.0370815103867366,0.129866578028962
"2966","LANCL1",-1.2114185801409,7.78259546408274,4.34444148386707,0.0371299436675467,0.129964823683318
"2967","BAIAP2L1",-1.78277735942882,6.90087146694906,4.34422819617144,0.037134594748498,0.129964823683318
"2968","KLKB1",-3.7037291677119,6.14151868837392,4.34099388120305,0.0372051990208555,0.130168054795338
"2969","HSD17B14",-3.7303224468767,6.30404623766585,4.33866118218259,0.0372562085133514,0.130302616774214
"2970","CHL1",-0.948393086968676,9.49689793208542,4.33661926601222,0.0373009195391679,0.130405023412715
"2971","TATDN3",-2.20075970277692,6.70077977312044,4.3361772669059,0.0373106052156371,0.130405023412715
"2972","DNAH2",-3.66318666676033,6.12706274240001,4.33475190332647,0.0373418576422428,0.130432882391597
"2973","HES6",1.43989468050758,6.30398695627964,4.33424118860104,0.0373530622111362,0.130432882391597
"2974","ACP1",-3.64534883129791,6.18976798110642,4.33375218280047,0.0373637938084549,0.130432882391597
"2975","G0S2",2.64762705335992,5.51343050967253,4.33352321308117,0.037368819830027,0.130432882391597
"2976","C4orf48",-3.74690432682783,5.86082239314183,4.33028628172327,0.037439948226717,0.130614677281476
"2977","PRDM16",-1.47053544616617,7.71496160671715,4.32960857682388,0.0374548580757129,0.130614677281476
"2978","NDUFA5",-1.45743940643993,7.11942764207306,4.3294367586209,0.0374586391510242,0.130614677281476
"2979","DRG1",-2.18693088575438,6.79160662577926,4.32832734237549,0.0374830628774032,0.130640491497209
"2980","SLC7A10",-3.81447941870003,5.87183089993189,4.32795770050507,0.0374912042239678,0.130640491497209
"2981","USO1",-1.39601648999709,7.78307601713255,4.32683268699641,0.0375159940001885,0.130683019690693
"2982","SMIM8",-1.48526516034693,7.72370737311042,4.32288313946517,0.0376031587001892,0.130907829807418
"2983","ITGBL1",-3.72871874353842,6.08367315938689,4.32276609635391,0.0376057450226817,0.130907829807418
"2984","HAUS5",2.02532521800872,5.84654358817959,4.31918397960452,0.0376849899023052,0.131139723574242
"2985","RAD54L2",-2.20988933216353,7.05749870571807,4.3162544097428,0.0377499289597093,0.131321695918801
"2986","ARHGEF33",-3.63300266136529,6.17908790761496,4.31416973133014,0.0377962109151383,0.131437325856498
"2987","PLK5",-3.65223070555745,6.29218150243269,4.31361738732379,0.0378084834681586,0.131437325856498
"2988","TMTC4",-2.20000415743237,6.71014955862849,4.30948911624704,0.0379003420270827,0.131712567472967
"2989","LIG3",-3.71308960904126,6.08815528788162,4.30422802305253,0.0380177461919343,0.132076372183689
"2990","SSH1",-1.47489464617687,7.4541125340214,4.30112936898906,0.0380870726423996,0.132238249807225
"2991","ANGEL1",-2.2072257208152,6.65244389675878,4.30088692150827,0.0380925025264717,0.132238249807225
"2992","FCF1",-3.64710378302492,6.06136114835635,4.30043854526525,0.0381025465546242,0.132238249807225
"2993","SYF2",-3.71453725536045,5.95507152967692,4.29777040095417,0.0381623728015606,0.132401630194255
"2994","EML1",-1.48546093854888,7.27893455323732,4.29351579149896,0.0382579751934757,0.132676883157125
"2995","TPM1",-1.38454967170636,7.70939948513639,4.29310302277481,0.0382672635839357,0.132676883157125
"2996","FUS",0.968730774645615,8.02582433248907,4.29176773562154,0.0382973272796565,0.132736797887835
"2997","MTMR14",-3.63409853646343,6.36954449218899,4.28743869662302,0.0383949650015674,0.133030802995087
"2998","USE1",-3.71735184560455,5.94531269585377,4.28213419145846,0.0385149594088491,0.133402047532184
"2999","SBDS",-2.18075762874095,6.61160821751534,4.27936536332676,0.0385777498011491,0.133574976303812
"3000","OXNAD1",-2.16951483312091,6.90704568910138,4.27804798034299,0.0386076625636177,0.133603280982621
"3001","GALNT10",1.13307109411836,6.90918683786401,4.2778721432843,0.0386116569943032,0.133603280982621
"3002","ARV1",-3.64536880263892,6.11741195922498,4.27672093456892,0.0386378193184448,0.133649272419297
"3003","CMBL",-3.66081070035615,6.09742721433171,4.27403726007597,0.0386988805933331,0.133815909450939
"3004","TAB2",-1.08853655709267,8.48470256026817,4.27288871998297,0.0387250440766783,0.133821133770354
"3005","PSMB9",2.6551139517941,5.66128094372069,4.27283949055188,0.0387261659264169,0.133821133770354
"3006","TMED10",-1.60341895508298,7.22026530281058,4.26814953378305,0.0388331979861031,0.134146349929373
"3007","DUSP6",1.73766502007822,5.8505709314846,4.26600087034574,0.0388823373735224,0.134271430424562
"3008","CNBP",-1.76731310618748,7.04659552220706,4.26246163628256,0.0389634209726219,0.134506703251232
"3009","TTC7A",-1.82288052524748,6.98081650455002,4.26085291635304,0.0390003352309621,0.134589392169595
"3010","P2RY14",-2.1712853800408,6.86904443689178,4.25958119848807,0.0390295424768384,0.134645438232389
"3011","COL28A1",-3.63402374545116,6.13411875796022,4.25704758084651,0.0390877998778364,0.134801631993176
"3012","QDPR",-1.61013900507689,7.44155715516,4.25440004224062,0.0391487742051469,0.134967088760374
"3013","EP400",-1.22963360746798,7.81887297457573,4.25343035975548,0.0391711315003254,0.134999346000458
"3014","ROBO1",-0.948422830384413,9.32057061106957,4.25193191070016,0.0392057065393701,0.135073675084545
"3015","SCG5",-1.45249622740727,7.33911420279655,4.25066831015452,0.0392348875891161,0.135129377355019
"3016","CD2AP",-1.81251838377907,7.00065747584736,4.24888274046841,0.0392761616184172,0.13522667846341
"3017","VMP1",-1.13147878863078,7.96987927954391,4.24796713690311,0.0392973437576588,0.135254762207335
"3018","KDSR",-2.18369728869955,6.69330899935442,4.24531690132839,0.039358723515837,0.135421134853695
"3019","IRS1",-3.64131609474385,6.20964870877561,4.24267869698148,0.0394199245218785,0.135586782456173
